project_code,unit_no,block,sequence,display_no,floor_label,floor_level,unit_type,area_text,interior_m2,outdoor_m2,sale_status,buy_now_eur,next_price_eur,price_source,numbering_source,price_fallback_from,data_quality,source_notes
NLP-AVS,B-104,B,104,B-104,8,8,3+1 DT,126+30 m2,126.0,30.0,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,B-105,B,105,B-105,8,8,1+1,53 m2,53.0,,sold,,,fallback:B-from-A; 6. PRICE LIST 💶\A BLOCK PRICE LIST.pdf,Manager-approved demo fallback: copy A Block numbering/reference logic,A,demo_fallback,Waleri-approved demo fallback: copy B Block prices and numbering/reference logic from A Block. Demo/staging only; replace with original Block B client source before production sign-off.
NLP-AVS,C-001,C,1,C-1,Unknown,0,2+1 Garden,64+30 m2,64.0,30.0,available,250200,275220|302742|333016,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-002,C,2,C-2,Unknown,0,2+1 Garden,79 +100 m2,79.0,100.0,available,278200,306020|336622|370284,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-003,C,3,C-3,Open basement,-1,2+1 Garden,69+115 m2,69.0,115.0,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-004,C,4,C-4,Open basement,-1,2+1 Garden,74+102 m2,74.0,102.0,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-005,C,5,C-5,Open basement,-1,2+1 Garden,79+220 m2,79.0,220.0,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-006,C,6,C-6,Open basement,-1,2+1 Garden,80+135 m2,80.0,135.0,available,257200,282920|311212|342333,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-007,C,7,C-7,Open basement,-1,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-008,C,8,C-8,Open basement,-1,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-009,C,9,C-9,Open basement,-1,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-010,C,10,C-10,Open basement,-1,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-011,C,11,C-11,Open basement,-1,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-012,C,12,C-12,Ground floor,0,1+1,53 m2,53.0,,available,142200,156420|172062|189268,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-013,C,13,C-13,Ground floor,0,1+1,53 m2,53.0,,available,142200,156420|172062|189268,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-014,C,14,C-14,Ground floor,0,1+1,53 m2,53.0,,available,142900,157190|172909|190200,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-015,C,15,C-15,Ground floor,0,1+1,53 m2,53.0,,available,141300,155430|170973|188070,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-016,C,16,C-16,Ground floor,0,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-017,C,17,C-17,Ground floor,0,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-018,C,18,C-18,Ground floor,0,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-019,C,19,C-19,Ground floor,0,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-020,C,20,C-20,Ground floor,0,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-021,C,21,C-21,Ground floor,0,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-022,C,22,C-22,1,1,1+1,53 m2,53.0,,available,147600,162360|178596|196456,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-023,C,23,C-23,1,1,1+1,53 m2,53.0,,available,144500,158950|174845|192330,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-024,C,24,C-24,1,1,1+1,53 m2,53.0,,available,144500,158950|174845|192330,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-025,C,25,C-25,1,1,1+1,53 m2,53.0,,available,145200,159720|175692|193261,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-026,C,26,C-26,1,1,1+1,53 m2,53.0,,available,143600,157960|173756|191132,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-027,C,27,C-27,1,1,1+1,53 m2,53.0,,available,143600,157960|173756|191132,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-028,C,28,C-28,1,1,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-029,C,29,C-29,1,1,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-030,C,30,C-30,1,1,1+1,53 m2,53.0,,available,148350,163185|179504|197454,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-031,C,31,C-31,1,1,1+1,53 m2,53.0,,available,148350,163185|179504|197454,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-032,C,32,C-32,2,2,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-033,C,33,C-33,2,2,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-034,C,34,C-34,2,2,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-035,C,35,C-35,2,2,1+1,53 m2,53.0,,available,146800,161480|177628|195391,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-036,C,36,C-36,2,2,1+1,53 m2,53.0,,available,147500,162250|178475|196323,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-037,C,37,C-37,2,2,1+1,53 m2,53.0,,available,145900,160490|176539|194193,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-038,C,38,C-38,2,2,1+1,53 m2,53.0,,available,145900,145900|145900|145900,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-039,C,39,C-39,2,2,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-040,C,40,C-40,2,2,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-041,C,41,C-41,2,2,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-042,C,42,C-42,2,2,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-043,C,43,C-43,2,2,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-044,C,44,C-44,2,2,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-045,C,45,C-45,3,3,1+1,53 m2,53.0,,available,149200,164120|180532|198585,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-046,C,46,C-46,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-047,C,47,C-47,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-048,C,48,C-48,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-049,C,49,C-49,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-050,C,50,C-50,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-051,C,51,C-51,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-052,C,52,C-52,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-053,C,53,C-53,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-054,C,54,C-54,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-055,C,55,C-55,3,3,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-056,C,56,C-56,4,4,1+1,53 m2,53.0,,available,151400,166540|183194|201513,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-057,C,57,C-57,4,4,1+1,53 m2,53.0,,available,151400,166540|183194|201513,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-058,C,58,C-58,4,4,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-059,C,59,C-59,4,4,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-060,C,60,C-60,4,4,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-061,C,61,C-61,4,4,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-062,C,62,C-62,4,4,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-063,C,63,C-63,4,4,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-064,C,64,C-64,4,4,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-065,C,65,C-65,4,4,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-066,C,66,C-66,4,4,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-067,C,67,C-67,5,5,1+1,53 m2,53.0,,available,153700,169070|185977|204575,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-068,C,68,C-68,5,5,1+1,53 m2,53.0,,available,153700,169070|185977|204575,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-069,C,69,C-69,5,5,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-070,C,70,C-70,5,5,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-071,C,71,C-71,5,5,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-072,C,72,C-72,5,5,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-073,C,73,C-73,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-074,C,74,C-74,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-075,C,75,C-75,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-076,C,76,C-76,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-077,C,77,C-77,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-078,C,78,C-78,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-079,C,79,C-79,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-080,C,80,C-80,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-081,C,81,C-81,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-082,C,82,C-82,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-083,C,83,C-83,6,6,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-084,C,84,C-84,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-085,C,85,C-85,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-086,C,86,C-86,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-087,C,87,C-87,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-088,C,88,C-88,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-089,C,89,C-89,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-090,C,90,C-90,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-091,C,91,C-91,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-092,C,92,C-92,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-093,C,93,C-93,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-094,C,94,C-94,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-095,C,95,C-95,7,7,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-096,C,96,C-96,7,7,3+1 DT,126+30 m2,126.0,30.0,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-097,C,97,C-97,7,7,3+1 DT,126+30 M2,126.0,30.0,available,335200,368720|405592|446151,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-098,C,98,C-98,8,8,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-099,C,99,C-99,8,8,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-100,C,100,C-100,8,8,3+1 DT,126+30 m2,126.0,30.0,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-101,C,101,C-101,8,8,2+1 DT,94+13 M2,94.0,13.0,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-102,C,102,C-102,8,8,2+1 DT,94+28 M2,94.0,28.0,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-103,C,103,C-103,8,8,2+1 DT,87+11 M2,87.0,11.0,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-104,C,104,C-104,8,8,3+1 DT,126+30 m2,126.0,30.0,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,C-105,C,105,C-105,8,8,1+1,53 m2,53.0,,sold,,,6. PRICE LIST 💶\C BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - C BLOCK.jpg,,client_source,
NLP-AVS,D-001,D,1,D-1,Open basement,-1,2+1 Garden,78+50 m2,78.0,50.0,available,278100,305910|336501|370151,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-002,D,2,D-2,Open basement,-1,2+1 Garden,101+100 m2,101.0,100.0,available,306100,336710|370381|407419,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-003,D,3,D-3,Open basement,-1,2+1 Garden,81+95 m2,81.0,95.0,available,285000,313500|344850|379335,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-004,D,4,D-4,Open basement,-1,2+1 Garden,78+85 m2,78.0,85.0,available,264000,290400|319440|351384,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-005,D,5,D-5,Open basement,-1,2+1 Garden,85+205 m2,85.0,205.0,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
NLP-AVS,D-006,D,6,D-6,Open basement,-1,2+1 Garden,80+95 m2,80.0,95.0,sold,,,fallback:D-from-E; 6. PRICE LIST 💶\E BLOCK PRICE LIST.pdf,9. NUMBERING 🔍/NUMARATAJ - D BLOCK.jpg,E,demo_fallback,Waleri-approved demo fallback: copy D Block prices from E Block. Demo/staging only; replace with original Block D client source before production sign-off.
